fiscal_year,month,calendar_year,prefecture_ja,prefecture_key,incidents,injured,killed,source_url,publish_date,pdf_created,source_file,method
2015,6,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,神奈川県,kanagawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,新潟県,niigata,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,新潟県,niigata,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,富山県,toyama,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,富山県,toyama,1,2,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,富山県,toyama,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,石川県,ishikawa,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,石川県,ishikawa,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,福井県,fukui,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,福井県,fukui,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,9,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,10,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,11,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,12,2015,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,1,2016,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,2,2016,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,3,2016,山梨県,yamanashi,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,4,2015,長野県,nagano,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,5,2015,長野県,nagano,2,2,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,6,2015,長野県,nagano,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,7,2015,長野県,nagano,0,0,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
2015,8,2015,長野県,nagano,1,1,0,https://www.env.go.jp/nature/choju/effort/effort12/h27injury-qe.pdf,2025-06-14,2023-12-04,raw/research/moe/h27injury-qe.pdf,extract_env_go_jp.extract_injury_pdf (pdfplumber table)
